,Year,Country,Region,Happiness Rank,Happiness Score,Economy (GDP per Capita),Social support,Family,Health,Freedom,Generosity,Trust (Government Corruption),Perceptions of corruption
1037,2021,South Africa,Sub-Saharan Africa,103,4.956,,0.86,,56.904,0.749,-0.067,,0.86
1038,2021,Turkey,Middle East and North Africa,104,4.948,,0.822,,67.199,0.576,-0.139,,0.776
1039,2021,Pakistan,South Asia,105,4.934,,0.651,,58.709,0.726,0.098,,0.787
1040,2021,Morocco,Middle East and North Africa,106,4.918,,0.56,,66.208,0.774,-0.236,,0.801
1041,2021,Venezuela,Latin America and Caribbean,107,4.892,,0.861,,66.7,0.615,-0.169,,0.827
1042,2021,Georgia,Commonwealth of Independent States,108,4.891,,0.671,,64.3,0.783,-0.238,,0.655
1043,2021,Algeria,Middle East and North Africa,109,4.887,,0.802,,66.005,0.48,-0.067,,0.752
1044,2021,Ukraine,Commonwealth of Independent States,110,4.875,,0.888,,64.902,0.724,-0.011,,0.924
1045,2021,Iraq,Middle East and North Africa,111,4.854,,0.746,,60.583,0.63,-0.053,,0.875
1046,2021,Gabon,Sub-Saharan Africa,112,4.852,,0.776,,59.962,0.731,-0.2,,0.84
1047,2021,Burkina Faso,Sub-Saharan Africa,113,4.834,,0.672,,54.151,0.695,-0.009,,0.748
1048,2021,Cambodia,Southeast Asia,114,4.83,,0.765,,62.0,0.959,0.034,,0.843
1049,2021,Mozambique,Sub-Saharan Africa,115,4.794,,0.744,,54.706,0.882,0.061,,0.684
1050,2021,Nigeria,Sub-Saharan Africa,116,4.759,,0.74,,50.102,0.737,0.037,,0.878
1051,2021,Mali,Sub-Saharan Africa,117,4.723,,0.724,,51.969,0.697,-0.036,,0.827
1052,2021,Iran,Middle East and North Africa,118,4.721,,0.71,,66.3,0.608,0.218,,0.714
1053,2021,Uganda,Sub-Saharan Africa,119,4.636,,0.781,,56.101,0.709,0.122,,0.855
1054,2021,Liberia,Sub-Saharan Africa,120,4.625,,0.72,,56.498,0.735,0.05,,0.85
1055,2021,Kenya,Sub-Saharan Africa,121,4.607,,0.688,,60.704,0.779,0.287,,0.825
1056,2021,Tunisia,Middle East and North Africa,122,4.596,,0.691,,67.201,0.656,-0.201,,0.87
1057,2021,Lebanon,Middle East and North Africa,123,4.584,,0.848,,67.355,0.525,-0.073,,0.898
1058,2021,Namibia,Sub-Saharan Africa,124,4.574,,0.818,,56.799,0.719,-0.149,,0.847
1059,2021,Palestinian Territories,Middle East and North Africa,125,4.517,,0.826,,62.25,0.653,-0.163,,0.821
1060,2021,Myanmar,Southeast Asia,126,4.426,,0.779,,59.302,0.876,0.509,,0.66
1061,2021,Jordan,Middle East and North Africa,127,4.395,,0.767,,67.0,0.755,-0.167,,0.705
1062,2021,Chad,Sub-Saharan Africa,128,4.355,,0.619,,48.478,0.579,0.041,,0.807
1063,2021,Sri Lanka,South Asia,129,4.325,,0.827,,67.299,0.841,0.079,,0.863
1064,2021,Swaziland,Sub-Saharan Africa,130,4.308,,0.77,,50.833,0.647,-0.185,,0.708
1065,2021,Comoros,Sub-Saharan Africa,131,4.289,,0.626,,57.349,0.548,0.082,,0.781
1066,2021,Egypt,Middle East and North Africa,132,4.283,,0.75,,61.998,0.749,-0.182,,0.795
1067,2021,Ethiopia,Sub-Saharan Africa,133,4.275,,0.764,,59.0,0.752,0.082,,0.761
1068,2021,Mauritania,Sub-Saharan Africa,134,4.227,,0.795,,57.161,0.561,-0.106,,0.731
1069,2021,Madagascar,Sub-Saharan Africa,135,4.208,,0.686,,59.305,0.552,-0.005,,0.803
1070,2021,Togo,Sub-Saharan Africa,136,4.107,,0.569,,54.914,0.619,0.032,,0.772
1071,2021,Zambia,Sub-Saharan Africa,137,4.073,,0.708,,55.809,0.782,0.061,,0.823
1072,2021,Sierra Leone,Sub-Saharan Africa,138,3.849,,0.63,,51.651,0.717,0.084,,0.866
1073,2021,India,South Asia,139,3.819,,0.603,,60.633,0.893,0.089,,0.774
1074,2021,Burundi,Sub-Saharan Africa,140,3.775,,0.49,,53.4,0.626,-0.024,,0.607
1075,2021,Yemen,Middle East and North Africa,141,3.658,,0.832,,57.122,0.602,-0.147,,0.8
1076,2021,Tanzania,Sub-Saharan Africa,142,3.623,,0.702,,57.999,0.833,0.183,,0.577
1077,2021,Haiti,Latin America and Caribbean,143,3.615,,0.54,,55.7,0.593,0.422,,0.721
1078,2021,Malawi,Sub-Saharan Africa,144,3.6,,0.537,,57.948,0.78,0.038,,0.729
1079,2021,Lesotho,Sub-Saharan Africa,145,3.512,,0.787,,48.7,0.715,-0.131,,0.915
1080,2021,Botswana,Sub-Saharan Africa,146,3.467,,0.784,,59.269,0.824,-0.246,,0.801
1081,2021,Rwanda,Sub-Saharan Africa,147,3.415,,0.552,,61.4,0.897,0.061,,0.167
1082,2021,Zimbabwe,Sub-Saharan Africa,148,3.145,,0.75,,56.201,0.677,-0.047,,0.821
1083,2021,Afghanistan,South Asia,149,2.523,,0.463,,52.493,0.382,-0.102,,0.924
1084,2022,Finland,,1,7.821,,,,,,,,
1085,2022,Denmark,,2,7.636,,,,,,,,
1086,2022,Iceland,,3,7.557,,,,,,,,
1087,2022,Switzerland,,4,7.512,,,,,,,,
1088,2022,Netherlands,,5,7.415,,,,,,,,
1089,2022,Luxembourg,,6,7.404,,,,,,,,
1090,2022,Sweden,,7,7.384,,,,,,,,
1091,2022,Norway,,8,7.365,,,,,,,,
1092,2022,Israel,,9,7.364,,,,,,,,
1093,2022,New Zealand,,10,7.2,,,,,,,,
1094,2022,Austria,,11,7.163,,,,,,,,
1095,2022,Australia,,12,7.162,,,,,,,,
1096,2022,Ireland,,13,7.041,,,,,,,,
1097,2022,Germany,,14,7.034,,,,,,,,
1098,2022,Canada,,15,7.025,,,,,,,,
1099,2022,United States,,16,6.977,,,,,,,,
1100,2022,United Kingdom,,17,6.943,,,,,,,,
1101,2022,Czechia,,18,6.92,,,,,,,,
1102,2022,Belgium,,19,6.805,,,,,,,,
1103,2022,France,,20,6.687,,,,,,,,
1104,2022,Bahrain,,21,6.647,,,,,,,,
1105,2022,Slovenia,,22,6.63,,,,,,,,
1106,2022,Costa Rica,,23,6.582,,,,,,,,
1107,2022,United Arab Emirates,,24,6.576,,,,,,,,
1108,2022,Saudi Arabia,,25,6.523,,,,,,,,
1109,2022,Taiwan Province of China,,26,6.512,,,,,,,,
1110,2022,Singapore,,27,6.48,,,,,,,,
1111,2022,Romania,,28,6.477,,,,,,,,
1112,2022,Spain,,29,6.476,,,,,,,,
1113,2022,Uruguay,,30,6.474,,,,,,,,
1114,2022,Italy,,31,6.467,,,,,,,,
1115,2022,Kosovo,,32,6.455,,,,,,,,
1116,2022,Malta,,33,6.447,,,,,,,,
1117,2022,Lithuania,,34,6.446,,,,,,,,
1118,2022,Slovakia,,35,6.391,,,,,,,,
1119,2022,Estonia,,36,6.341,,,,,,,,
1120,2022,Panama,,37,6.309,,,,,,,,
1121,2022,Brazil,,38,6.293,,,,,,,,
1122,2022,Guatemala,,39,6.262,,,,,,,,
1123,2022,Kazakhstan,,40,6.234,,,,,,,,
1124,2022,Cyprus,,41,6.221,,,,,,,,
1125,2022,Latvia,,42,6.18,,,,,,,,
1126,2022,Serbia,,43,6.178,,,,,,,,
1127,2022,Chile,,44,6.172,,,,,,,,
1128,2022,Nicaragua,,45,6.165,,,,,,,,
1129,2022,Mexico,,46,6.128,,,,,,,,
1130,2022,Croatia,,47,6.125,,,,,,,,
1131,2022,Poland,,48,6.123,,,,,,,,
1132,2022,El Salvador,,49,6.12,,,,,,,,
1133,2022,Kuwait,,50,6.106,,,,,,,,
1134,2022,Hungary,,51,6.086,,,,,,,,
1135,2022,Mauritius,,52,6.071,,,,,,,,
1136,2022,Uzbekistan,,53,6.063,,,,,,,,
1137,2022,Japan,,54,6.039,,,,,,,,
1138,2022,Honduras,,55,6.022,,,,,,,,
1139,2022,Portugal,,56,6.016,,,,,,,,
1140,2022,Argentina,,57,5.967,,,,,,,,
1141,2022,Greece,,58,5.948,,,,,,,,
1142,2022,South Korea,,59,5.935,,,,,,,,
1143,2022,Philippines,,60,5.904,,,,,,,,
1144,2022,Thailand,,61,5.891,,,,,,,,
1145,2022,Moldova,,62,5.857,,,,,,,,
1146,2022,Jamaica,,63,5.85,,,,,,,,
1147,2022,Kyrgyzstan,,64,5.828,,,,,,,,
1148,2022,Belarus,,65,5.821,,,,,,,,
1149,2022,Colombia,,66,5.781,,,,,,,,
1150,2022,Bosnia and Herzegovina,,67,5.768,,,,,,,,
1151,2022,Mongolia,,68,5.761,,,,,,,,
1152,2022,Dominican Republic,,69,5.737,,,,,,,,
1153,2022,Malaysia,,70,5.711,,,,,,,,
1154,2022,Bolivia,,71,5.6,,,,,,,,
1155,2022,China,,72,5.585,,,,,,,,
1156,2022,Paraguay,,73,5.578,,,,,,,,
1157,2022,Peru,,74,5.559,,,,,,,,
1158,2022,Montenegro,,75,5.547,,,,,,,,
1159,2022,Ecuador,,76,5.533,,,,,,,,
1160,2022,Vietnam,,77,5.485,,,,,,,,
1161,2022,Turkmenistan,,78,5.474,,,,,,,,
1162,2022,North Cyprus,,79,5.467,,,,,,,,
1163,2022,Russia,,80,5.459,,,,,,,,
1164,2022,Hong Kong S.A.R. of China,,81,5.425,,,,,,,,
1165,2022,Armenia,,82,5.399,,,,,,,,
1166,2022,Tajikistan,,83,5.377,,,,,,,,
1167,2022,Nepal,,84,5.377,,,,,,,,
1168,2022,Bulgaria,,85,5.371,,,,,,,,
1169,2022,Libya,,86,5.33,,,,,,,,
1170,2022,Indonesia,,87,5.24,,,,,,,,
1171,2022,Ivory Coast,,88,5.235,,,,,,,,
1172,2022,North Macedonia,,89,5.199,,,,,,,,
1173,2022,Albania,,90,5.199,,,,,,,,
1174,2022,South Africa,,91,5.194,,,,,,,,
1175,2022,Azerbaijan,,92,5.173,,,,,,,,
1176,2022,Gambia,,93,5.164,,,,,,,,
1177,2022,Bangladesh,,94,5.155,,,,,,,,
1178,2022,Laos,,95,5.14,,,,,,,,
1179,2022,Algeria,,96,5.122,,,,,,,,
1180,2022,Liberia,,97,5.122,,,,,,,,
1181,2022,Ukraine,,98,5.084,,,,,,,,
1182,2022,Congo,,99,5.075,,,,,,,,
1183,2022,Morocco,,100,5.06,,,,,,,,
1184,2022,Mozambique,,101,5.048,,,,,,,,
1185,2022,Cameroon,,102,5.048,,,,,,,,
1186,2022,Senegal,,103,5.046,,,,,,,,
1187,2022,Niger,,104,5.003,,,,,,,,
1188,2022,Georgia,,105,4.973,,,,,,,,
1189,2022,Gabon,,106,4.958,,,,,,,,
1190,2022,Iraq,,107,4.941,,,,,,,,
1191,2022,Venezuela,,108,4.925,,,,,,,,
1192,2022,Guinea,,109,4.891,,,,,,,,
1193,2022,Iran,,110,4.888,,,,,,,,
1194,2022,Ghana,,111,4.872,,,,,,,,
1195,2022,Turkey,,112,4.744,,,,,,,,
1196,2022,Burkina Faso,,113,4.67,,,,,,,,
1197,2022,Cambodia,,114,4.64,,,,,,,,
1198,2022,Benin,,115,4.623,,,,,,,,
1199,2022,Comoros,,116,4.609,,,,,,,,
1200,2022,Uganda,,117,4.603,,,,,,,,
1201,2022,Nigeria,,118,4.552,,,,,,,,
1202,2022,Kenya,,119,4.543,,,,,,,,
1203,2022,Tunisia,,120,4.516,,,,,,,,
1204,2022,Pakistan,,121,4.516,,,,,,,,
1205,2022,Palestinian Territories,,122,4.483,,,,,,,,
1206,2022,Mali,,123,4.479,,,,,,,,
1207,2022,Namibia,,124,4.459,,,,,,,,
1208,2022,Eswatini. Kingdom of,,125,4.396,,,,,,,,
1209,2022,Myanmar,,126,4.394,,,,,,,,
1210,2022,Sri Lanka,,127,4.362,,,,,,,,
1211,2022,Madagascar,,128,4.339,,,,,,,,
1212,2022,Egypt,,129,4.288,,,,,,,,
1213,2022,Chad,,130,4.251,,,,,,,,
1214,2022,Ethiopia,,131,4.241,,,,,,,,
1215,2022,Yemen,,132,4.197,,,,,,,,
1216,2022,Mauritania,,133,4.153,,,,,,,,
1217,2022,Jordan,,134,4.152,,,,,,,,
1218,2022,Togo,,135,4.112,,,,,,,,
1219,2022,India,,136,3.777,,,,,,,,
1220,2022,Zambia,,137,3.76,,,,,,,,
1221,2022,Malawi,,138,3.75,,,,,,,,
1222,2022,Tanzania,,139,3.702,,,,,,,,
1223,2022,Sierra Leone,,140,3.574,,,,,,,,
1224,2022,Lesotho,,141,3.512,,,,,,,,
1225,2022,Botswana,,142,3.471,,,,,,,,
1226,2022,Rwanda,,143,3.268,,,,,,,,
1227,2022,Zimbabwe,,144,2.995,,,,,,,,
1228,2022,Lebanon,,145,2.955,,,,,,,,
1229,2022,Afghanistan,,146,2.404,,,,,,,,
